2447.6909422087115 1.0003406 0.00049376604
2447.692331241075 0.9990293 0.00049365277
2447.6937202734384 0.9990153 0.0004935276
2447.695109305803 0.9984088 0.0004934546
2447.696498338166 0.9996292 0.0004936777
2447.697887370529 1.0000241 0.0004936832
2447.6992764028932 0.99954885 0.00049356883
2447.7006654352567 1.0001068 0.0004936694
2447.7020544676056 1.0004728 0.0004937736
2447.7034434999687 1.0008518 0.00049390335
2447.704832532317 0.9994978 0.0004935516
2447.7062215646815 1.0005575 0.0004937582
2447.7076105970305 1.0006467 0.0004937632
2447.7089996293794 1.0000168 0.0004937037
2447.7103886617283 0.9991455 0.00049361534
2447.713166726427 1.0007237 0.0004936366
2447.7145557587755 0.9999458 0.00049358065
2447.715944791124 1.0005548 0.000493621
2447.717333823473 0.99916524 0.0004935955
2447.7187228558073 0.99934256 0.00049347186
2447.720111888156 0.99959254 0.0004936135
2447.7215009204906 0.9996262 0.0004934885
2447.7228899528395 0.99978566 0.00049347646
2447.724278985174 1.0000029 0.0004935978
2447.725668017509 1.001094 0.0004936495
2447.727057049843 0.9999216 0.0004936011
2447.7284460821775 1.0014317 0.0004937957
2447.7298351145123 1.0001966 0.00049326423
2447.731224146833 1.0005009 0.0004934816
2447.7326131791665 0.99960107 0.0004934613
2447.7340022115 0.99990624 0.00049339875
2447.73539124382 1.0001601 0.00049360417
2447.7367802761405 1.0006752 0.0004936682
2447.7381693084603 0.9986752 0.0004930557
2447.73955834078 1.0001693 0.0004935093
2447.7409473731 1.0004215 0.0004937813
2447.74233640542 1.000457 0.00049353397
2447.7437254377405 1.0007896 0.0004936435
2447.74511447006 1.0012828 0.0004937691
2447.7465035023647 0.9999702 0.0004934326
2447.74789253467 1.0004289 0.0004933707
2447.7492815669752 0.99994314 0.00049309473
2447.750670599295 0.9999714 0.0004934475
2447.7520596316003 1.0006992 0.00049360434
2447.753448663891 1.0009395 0.000493624
2447.754837696197 0.99926853 0.00049365475
2447.7562267285025 1.0005436 0.00049348176
2447.757615760793 1.0005494 0.00049371505
2447.759004793084 1.0001632 0.00049347227
2447.760393825389 1.0000894 0.0004934896
2447.761782857681 1.0000407 0.0004934032
2447.7631718899706 1.0020511 0.0004938324
2447.764560922246 0.9999996 0.0004934366
2447.7659499545366 0.9993762 0.00049330393
2447.7673389868282 1.0002495 0.00049341447
2447.7687280191044 1.0001838 0.0004934869
2447.7701170513806 1.0001951 0.00049347145
2447.7715060836567 1.0003381 0.0004935527
2447.772895115933 1.001111 0.00049361645
2447.77428414821 1.0007193 0.0004936644
2447.7756731804857 1.0002396 0.0004935914
2447.777062212747 0.99974865 0.0004933408
2447.7784512450085 1.0003805 0.0004933481
2447.7798402772846 1.0001553 0.00049320434
2447.781229309546 1.0003711 0.00049334206
2447.7826183418074 0.9999577 0.000493292
2447.7840073740695 0.999208 0.0004932238
2447.7853964063174 0.9984633 0.000493289
2447.786785438579 0.9992964 0.00049333496
2447.788174470826 0.9989396 0.00049319665
2447.789563503073 0.99987674 0.00049337733
2447.7909525353202 1.0002474 0.00049356575
2447.792341567568 1.0003736 0.0004933823
2447.7937305998144 1.000417 0.00049333123
2447.795119632046 0.99975336 0.00049341196
2447.7965086642785 1.0010319 0.0004935423
2447.7978976965264 0.99909425 0.0004931566
2447.799286728759 0.99951786 0.0004933208
2447.8006757609915 0.99953663 0.0004932309
2447.8020647932094 1.0012351 0.00049366243
2447.803453825442 1.0001818 0.00049322745
2447.804842857661 0.9993527 0.0004932825
2447.8062318898783 0.9997997 0.00049326924
2447.8076209221035 0.9998618 0.0004931002
2447.8090099543215 0.99957585 0.0004932888
2447.8103989865317 1.000474 0.0004934381
2447.8117880187424 0.999898 0.00049336266
